season,team,PTS40,OP_PTS40,PTS,OP_PTS,3P%,OP_3P%,2P%,OP_2P%,FT%,3PR,OP_3PR,FTR,OP_FTR,OREB%,DREB%,ASTR,OP_ASTR,TOVR,OP_TOVR,PFR,PFDR,AST-TOV_R_x,OP_AST-TOV_R_x,STLR,OP_STLR,BLKR,OP_BLKR,PACE,ORtg,DRtg,NETRtg,TS%,eFG%,OP_TS%,OP_eFG%,AST-TOV_R,OP_AST-TOV_R
2019,OLY,81.0797546,82.84662577,1652,1688,35.09513742,41.43426295,56.23342175,50.71895425,73.55769231,38.54930725,39.62115233,33.90383048,27.78216259,29.86627043,72.21418234,57.96610169,53.3557047,16.98676676,15.95934135,27.94597112,29.17888161,1.379032258,1.364806867,8.01391819,8.698868462,4.967320261,5.570291777,71.65447853,113.153785,115.619606,-2.465820981,58.05655096,54.28734605,59.10356892,54.98924213,1.462718646,1.429938217
2019,RMD,84.35,77.4,1687,1548,40,37.57961783,54.25219941,48.76847291,80.17492711,45.08856683,36.71083398,27.61674718,22.75915822,27.94561934,70.37037037,64.47811448,49.38917976,17.0556553,16.98660406,25.27275238,29.62298025,1.550607287,1.150406504,8.424250794,7.80278967,9.60591133,5.278592375,72.41,116.4894352,106.8913134,9.598121806,61.22472418,57.704742,54.26173191,51.13694703,1.732527812,1.242431866
2019,ZAL,76,76.88888889,1539,1557,33.70288248,36.40256959,52.02702703,53.51123596,82.8042328,37.86733837,39.60983885,31.73803526,31.043257,33.88804841,67.54658385,57.72811918,60.79854809,18.51878436,18.94945377,30.4339712,31.36708824,1.201550388,1.268939394,8.32627514,8.68516631,4.775280899,8.513513514,68.79901235,110.4667021,111.7587103,-1.292008211,55.86214455,50.47347414,58.63335678,54.43893535,1.383039255,1.301192338
2019,MIL,77.3,79.35,1546,1587,39.34065934,34.62321792,46.63212435,51.48387097,80.50139276,37.08231459,38.7835703,29.25835371,28.35703002,26.86781609,70.62937063,56.77179963,53.77855888,16.50973095,14.76081877,29.10189862,27.5628559,1.296610169,1.450236967,6.855735732,8.674604396,6.838709677,6.476683938,71.473,108.152729,111.020945,-2.86821597,56.96826606,52.18710424,55.74350131,51.41953795,1.48596019,1.50949967
2019,PAO,86.82926829,84.14634146,1780,1725,36.24733475,37.54385965,56.22817229,52.04081633,76.38190955,35.31626506,42.09748892,29.96987952,26.14475628,29.84218077,66.04774536,56.96784074,61.09324759,14.02515222,16.55100901,26.32208662,25.45797772,1.763033175,1.526104418,8.308739465,7.44463056,7.397959184,5.704307334,73.38731707,118.31645,114.6606046,3.655845364,59.12213286,55.68788261,56.17853456,52.99795498,2.041675471,1.557651513
2019,BAS,73.7,79.4,1474,1588,32.44353183,40.6122449,50.46113307,51.94244604,69.85074627,39.08507223,41.35021097,26.88603531,29.36708861,33.69863014,71.22861586,48.79852126,63.92857143,20.09438057,18.83410584,28.70625796,28.21615112,0.919860627,1.330855019,9.732121603,9.171999496,11.07913669,7.246376812,71.413,103.2024981,111.1842382,-7.981740019,52.81644664,49.80504043,58.86888563,55.19356714,0.981158283,1.568932402
2019,FNR,78.86419753,79.65432099,1597,1613,41.05263158,37.4732334,53.1024531,53.98351648,78.40909091,40.66780822,39.07949791,30.1369863,32.71966527,27.39059968,65.33127889,63.58792185,65.49295775,18.81659807,19.38039127,29.66961718,30.23341039,1.34082397,1.352727273,8.38642386,9.302587811,4.67032967,6.349206349,70.07209877,112.5472177,113.6748041,-1.127586401,60.52736126,57.0383371,59.94260139,56.08854352,1.436879188,1.454033945
2019,KHI,86.40993789,87.85093168,1739,1768,39.14590747,38.84462151,57.70862801,56.14702155,83.2278481,44.28684003,38.88458559,24.90149724,31.21611154,29.57746479,66.22613803,61.62420382,59.87460815,17.73049645,15.97098154,30.04710086,24.02414596,1.477099237,1.618644068,8.729900926,9.880352986,7.477820025,5.516265912,73.42509317,117.6844784,119.6470142,-1.962535867,61.45202698,57.7052846,59.8263116,56.53503953,1.531684184,1.761941158
2019,BAR,83.95,78.1,1679,1562,38.24130879,37.09090909,54.5212766,51.98821797,78.0104712,39.40370669,44.75183076,30.78162772,25.54922701,31.46747352,73.82352941,62.64656616,61.75942549,18.21728,19.91033577,26.47939213,28.98511465,1.390334572,1.170068027,9.277945578,9.074778887,6.627393225,5.85106383,73.831,113.705625,105.782124,7.923500968,59.438701,55.51835674,56.81130412,53.46161597,1.463547267,1.250052471
2019,RED,73.22699387,74.99386503,1492,1528,34.97652582,33.40163934,49.04701398,51.84135977,75.6232687,35.11953833,40.87102178,29.76092333,33.7520938,31.93641618,69.51399116,57.38317757,59.5463138,18.52008338,18.44966481,31.05458847,28.02659005,1.16730038,1.202290076,9.788180948,9.788180948,8.073654391,8.894536213,69.69717791,105.0645034,107.5995719,-2.535068447,54.69501646,50.53467782,55.01796821,50.28075472,1.277347494,1.476913056
2019,VAL,82.68322981,82.88198758,1664,1668,36.31178707,38.26923077,53.92156863,57.43519782,79.45544554,42.41935484,41.50039904,32.58064516,22.50598563,34.06432749,70.82683307,61.11111111,57.25806452,16.44505664,16.6558907,25.37036516,30.36010457,1.504273504,1.497890295,8.99558654,8.925308521,3.547066849,6.582633053,70.70409938,116.942625,117.2237371,-0.281112079,57.81213013,52.95367388,61.00906842,57.89284398,1.640625732,1.732572646
2019,BER,81.68674699,85.15662651,1695,1767,38.80597015,38.06584362,50.26595745,56.99745547,80.15267176,41.61490683,38.20754717,30.51242236,30.66037736,31.64556962,68.38124054,67.40614334,62.87519747,19.01938666,18.95380257,27.21739815,27.87323907,1.362068966,1.37716263,9.247356961,9.772029696,5.979643766,6.382978723,73.48240964,111.1650358,115.8870904,-4.722054618,57.14201398,52.54483692,60.97833831,56.91388112,1.545116738,1.748799054
2019,ASV,73.68944099,81.04347826,1483,1631,33.92461197,40.05037783,50.19455253,54.61638492,75.07507508,36.90671031,34.04802744,27.25040917,36.27787307,29.97159091,69.0821256,61.48148148,61.65803109,17.51114022,17.51114022,32.60204154,27.97511425,1.349593496,1.451219512,7.403083669,8.613203115,8.062418726,6.744487678,69.8047205,105.5651258,116.1002833,-10.53515753,54.49832508,50.94607915,59.86920938,56.11714223,1.514491373,1.494001763
2019,MUN,74.33540373,83.37888199,1496,1678,40.14778325,37.03703704,49.28848642,55.79809004,77.04402516,34.43596268,41.1717496,26.97201018,29.21348315,27.75193798,66.36225266,61.21323529,60.60100167,20.12522361,17.39993292,28.7203712,27.25290698,1.15625,1.457831325,8.385509839,10.55176655,6.002728513,9.702457956,71.10757764,104.539356,117.2573792,-12.71802326,56.48249292,52.61255395,59.9673928,56.00688167,1.243786267,1.603492264
2019,ZEN,73.2345679,78.71604938,1483,1594,33.13840156,39.33747412,51.49456522,52.44072524,70.72368421,41.07285829,40.25,24.33947158,27.16666667,33.51724138,65.6,66.4845173,64.66431095,19.20487563,20.05527603,28.3466799,28.70101339,1.346863469,1.293286219,10.13393806,8.858337467,7.252440725,6.793478261,69.68395062,105.0953157,112.9615194,-7.866203671,53.21738317,50.42637334,59.16536543,54.91577527,1.478145434,1.463402289
