season,team,PTS40,OP_PTS40,PTS,OP_PTS,3P%,OP_3P%,2P%,OP_2P%,FT%,3PR,OP_3PR,FTR,OP_FTR,OREB%,DREB%,ASTR,OP_ASTR,TOVR,OP_TOVR,PFR,PFDR,AST-TOV_R,OP_AST-TOV_R,STLR,OP_STLR,BLKR,OP_BLKR,PACE,ORtg,DRtg,NETRtg,eFG%,OP_eFG%,TS%,OP_TS%,game_id,round,location,OP_team,win,ORtg_home_avg,DRtg_home_avg,NETRtg_home_avg,eFG%_home_avg,TS%_home_avg,PACE_home_avg,OREB%_home_avg,DREB%_home_avg,AST-TOV_R_home_avg,home_win_pct,away_win_pct,win_pct,home_win_advantage,home_NETRtg_advantage,ORtg_away_avg,DRtg_away_avg,NETRtg_away_avg,eFG%_away_avg,TS%_away_avg,PACE_away_avg,OREB%_away_avg,DREB%_away_avg,AST-TOV_R_away_avg,home_win_pct_away_avg,away_win_pct_away_avg,win_pct_away_avg,home_win_advantage_away_avg,home_NETRtg_advantage_away_avg
2016,OLY,64.0,67.0,64,67,33.333333333333336,29.62962962962963,51.72413793103448,37.142857142857146,71.42857142857143,45.283018867924525,43.54838709677419,26.41509433962264,33.87096774193548,20.0,64.1025641025641,60.869565217391305,61.90476190476191,18.26484018264841,13.698630136986305,30.441400304414007,28.919330289193308,1.1666666666666667,1.4444444444444444,7.610350076103502,10.654490106544904,11.428571428571429,17.24137931034483,65.69999999999999,97.41248097412485,101.97869101978692,-4.566210045662089,50.943396226415096,40.32258064516129,54.09060175794456,47.02414373947221,2016_23_FNR_OLY,23,away_team,FNR,False,109.06071575176328,103.8828973392544,5.17781841250887,51.42857142857143,55.38604404351287,71.16215767634854,33.113207547169814,71.38836772983115,1.1875,73,53,63,20,-1.9566004915703128,108.90900428775608,106.90805145307289,2.00095283468319,53.78917378917379,57.5401220273454,69.38842975206612,28.29015544041451,70.57057057057057,1.374331550802139,73,46,60,27,3.5570651401913125
2016,MIL,78.0,83.0,78,83,36.0,37.5,51.35135135135136,72.41379310344827,72.22222222222223,40.32258064516129,45.283018867924525,29.032258064516128,32.075471698113205,33.333333333333336,68.18181818181819,60.71428571428572,63.333333333333336,19.257221458046768,27.51031636863824,30.26134800550206,30.26134800550206,1.2142857142857142,0.95,12.379642365887207,11.004126547455297,3.4482758620689653,5.405405405405405,72.7,107.29023383768912,114.1678129298487,-6.877579092159564,52.41935483870968,65.09433962264151,55.77803203661327,68.61772486772486,2016_23_MIL_BAR,23,home_team,BAR,False,108.29905204793418,117.19728134501878,-8.898229297084598,52.46161990471149,56.431620347070776,74.23734439834026,32.53358925143954,67.75510204081633,1.227699530516432,40,13,26,27,3.879034402269284,101.93587704847788,106.7446222992468,-4.808745250768922,51.89764232317424,55.190653935781896,69.72082987551866,28.629441624365484,71.3035019455253,1.1670428893905191,60,20,40,40,9.159562437123752
2016,BAR,83.0,78.0,83,78,37.5,36.0,72.41379310344827,51.35135135135136,82.3529411764706,45.283018867924525,40.32258064516129,32.075471698113205,29.032258064516128,31.818181818181817,66.66666666666667,63.333333333333336,60.71428571428572,27.51031636863824,19.257221458046768,30.26134800550206,30.26134800550206,0.95,1.2142857142857142,11.004126547455297,12.379642365887207,5.405405405405405,3.4482758620689653,72.7,114.1678129298487,107.29023383768912,6.877579092159564,65.09433962264151,52.41935483870968,68.61772486772486,55.77803203661327,2016_23_MIL_BAR,23,away_team,MIL,True,101.93587704847788,106.7446222992468,-4.808745250768922,51.89764232317424,55.190653935781896,69.72082987551866,28.629441624365484,71.3035019455253,1.1670428893905191,60,20,40,40,9.159562437123752,108.29905204793418,117.19728134501878,-8.898229297084598,52.46161990471149,56.431620347070776,74.23734439834026,32.53358925143954,67.75510204081633,1.227699530516432,40,13,26,27,3.879034402269284
2016,PAO,83.0,82.0,83,82,41.37931034482759,50.0,54.285714285714285,52.77777777777778,50.0,45.3125,33.333333333333336,28.125,46.2962962962963,31.57894736842105,72.41379310344827,48.38709677419355,60.71428571428572,10.45400238948626,14.934289127837513,32.85543608124253,32.85543608124253,2.142857142857143,1.7,7.467144563918756,4.480286738351254,8.333333333333334,0.0,66.96000000000001,123.95459976105136,122.4611708482676,1.4934289127837417,57.8125,60.18518518518518,57.70300333704115,63.07692307692308,2016_23_PAO_KAZ,23,home_team,KAZ,True,108.31299942257904,104.02890830182356,4.284091120755491,52.209797657082,55.30615738715261,70.12179591836733,27.4582560296846,69.96124031007751,1.3660714285714286,93,33,63,60,6.672591742736273,108.32366999462624,114.31022616926398,-5.986556174637741,51.65929203539823,56.15725987761725,70.42058091286307,31.683168316831683,69.09827760891591,1.245382585751979,33,20,26,13,6.0356306072297485
2016,KAZ,82.0,83.0,82,83,50.0,41.37931034482759,52.77777777777778,54.285714285714285,68.0,33.333333333333336,45.3125,46.2962962962963,28.125,27.58620689655172,68.42105263157895,60.71428571428572,48.38709677419355,14.934289127837513,10.45400238948626,32.85543608124253,31.362007168458774,1.7,2.142857142857143,4.480286738351254,7.467144563918756,0.0,8.333333333333334,66.96000000000001,122.4611708482676,123.95459976105136,-1.4934289127837417,60.18518518518518,57.8125,63.07692307692308,57.70300333704115,2016_23_PAO_KAZ,23,away_team,PAO,False,108.32366999462624,114.31022616926398,-5.986556174637741,51.65929203539823,56.15725987761725,70.42058091286307,31.683168316831683,69.09827760891591,1.245382585751979,33,20,26,13,6.0356306072297485,108.31299942257904,104.02890830182356,4.284091120755491,52.209797657082,55.30615738715261,70.12179591836733,27.4582560296846,69.96124031007751,1.3660714285714286,93,33,63,60,6.672591742736273
2016,RED,77.0,58.0,77,58,41.1764705882353,44.44444444444444,47.82608695652174,46.66666666666666,75.0,26.984126984126984,37.5,25.396825396825395,18.75,31.428571428571427,88.88888888888889,75.86206896551724,81.81818181818181,19.310344827586203,31.72413793103448,20.68965517241379,27.58620689655172,1.5714285714285714,0.782608695652174,20.68965517241379,12.413793103448274,10.0,6.521739130434782,72.50000000000001,106.20689655172411,79.99999999999999,26.206896551724128,51.58730158730159,54.16666666666666,54.96858937749857,55.81216320246343,2016_23_RED_GAL,23,home_team,GAL,True,103.33632723326224,103.10242880131732,0.2338984319449082,49.94541484716157,53.76789017622433,70.96033195020746,26.456542502387773,71.32116004296455,1.3573407202216066,66,40,53,26,3.2656665059443384,109.4127637337514,115.47829008146468,-6.065526347713288,54.44858817261588,56.916370555911534,71.442,27.42409402546523,64.50381679389314,1.6277777777777778,53,20,36,33,13.966166846234389
2016,GAL,58.0,77.0,58,77,44.44444444444444,41.1764705882353,46.66666666666666,47.82608695652174,66.66666666666667,37.5,26.984126984126984,18.75,25.396825396825395,11.11111111111111,68.57142857142857,81.81818181818181,75.86206896551724,31.72413793103448,19.310344827586203,27.58620689655172,20.68965517241379,0.782608695652174,1.5714285714285714,12.413793103448274,20.68965517241379,6.521739130434782,10.0,72.50000000000001,79.99999999999999,106.20689655172411,-26.206896551724128,54.16666666666666,51.58730158730159,55.81216320246343,54.96858937749857,2016_23_RED_GAL,23,away_team,RED,False,109.4127637337514,115.47829008146468,-6.065526347713288,54.44858817261588,56.916370555911534,71.442,27.42409402546523,64.50381679389314,1.6277777777777778,53,20,36,33,13.966166846234389,103.33632723326224,103.10242880131732,0.2338984319449082,49.94541484716157,53.76789017622433,70.96033195020746,26.456542502387773,71.32116004296455,1.3573407202216066,66,40,53,26,3.2656665059443384
2016,RMD,101.0,83.0,101,83,53.333333333333336,37.03703703703704,64.51612903225806,41.02564102564103,76.47058823529412,49.18032786885246,40.90909090909091,27.868852459016395,45.45454545454545,25.925925925925927,61.90476190476191,77.77777777777777,61.53846153846154,15.101592531576056,13.72872048325096,32.948929159802304,26.084568918176824,2.5454545454545454,1.6,8.237232289950576,9.610104338275672,10.256410256410255,0.0,72.84,138.6600768808347,113.94838001098296,24.711696869851732,72.1311475409836,46.96969696969697,73.74415887850466,52.398989898989896,2016_23_RMD_DAR,23,home_team,DAR,True,118.16818738686024,107.56276399275906,10.605423394101194,56.67879417879418,60.01355818877457,72.91866666666667,33.83838383838384,70.9647495361781,1.6702702702702703,93,60,76,33,4.477090277504374,111.4681096925115,111.13929520964274,0.3288144828687649,51.28608923884514,54.90310400355378,70.66755186721991,32.4032403240324,69.12350597609561,1.2805970149253731,73,33,53,40,-2.4173376188249875
2016,DAR,83.0,101.0,83,101,37.03703703703704,53.333333333333336,41.02564102564103,64.51612903225806,70.0,40.90909090909091,49.18032786885246,45.45454545454545,27.868852459016395,38.095238095238095,74.07407407407408,61.53846153846154,77.77777777777777,13.72872048325096,15.101592531576056,26.084568918176824,32.948929159802304,1.6,2.5454545454545454,9.610104338275672,8.237232289950576,0.0,10.256410256410255,72.84,113.94838001098296,138.6600768808347,-24.711696869851732,46.96969696969697,72.1311475409836,52.398989898989896,73.74415887850466,2016_23_RMD_DAR,23,away_team,RMD,False,111.4681096925115,111.13929520964274,0.3288144828687649,51.28608923884514,54.90310400355378,70.66755186721991,32.4032403240324,69.12350597609561,1.2805970149253731,73,33,53,40,-2.4173376188249875,118.16818738686024,107.56276399275906,10.605423394101194,56.67879417879418,60.01355818877457,72.91866666666667,33.83838383838384,70.9647495361781,1.6702702702702703,93,60,76,33,4.477090277504374
2016,BAR,61.0,85.0,61,85,30.55555555555556,44.44444444444444,42.30769230769231,62.5,75.0,58.064516129032256,31.03448275862069,12.903225806451612,24.13793103448276,29.72972972972973,69.23076923076923,63.63636363636363,75.75757575757575,27.45744096650192,20.59308072487644,26.084568918176824,26.084568918176824,0.7,1.6666666666666667,9.610104338275672,16.474464579901152,2.5,0.0,72.84,83.74519494783085,116.69412410763316,-32.948929159802304,44.354838709677416,63.793103448275865,46.55067155067155,66.24064837905237,2016_24_BAR_CSK,24,home_team,CSK,False,101.93587704847788,106.7446222992468,-4.808745250768922,51.89764232317424,55.190653935781896,69.72082987551866,28.629441624365484,71.3035019455253,1.1670428893905191,60,20,40,40,9.159562437123752,116.12645767747084,105.83957788320843,10.286879794262404,57.454445057979015,62.32864976010966,74.56769714002314,30.439442658092176,69.86434108527132,1.4036697247706422,93,53,73,40,12.91960549830955
2016,CSK,85.0,61.0,85,61,44.44444444444444,30.55555555555556,62.5,42.30769230769231,78.57142857142857,31.03448275862069,58.064516129032256,24.13793103448276,12.903225806451612,30.76923076923077,70.27027027027027,75.75757575757575,63.63636363636363,20.59308072487644,27.45744096650192,26.084568918176824,26.084568918176824,1.6666666666666667,0.7,16.474464579901152,9.610104338275672,0.0,2.5,72.84,116.69412410763316,83.74519494783085,32.948929159802304,63.793103448275865,44.354838709677416,66.24064837905237,46.55067155067155,2016_24_BAR_CSK,24,away_team,BAR,True,116.12645767747084,105.83957788320843,10.286879794262404,57.454445057979015,62.32864976010966,74.56769714002314,30.439442658092176,69.86434108527132,1.4036697247706422,93,53,73,40,12.91960549830955,101.93587704847788,106.7446222992468,-4.808745250768922,51.89764232317424,55.190653935781896,69.72082987551866,28.629441624365484,71.3035019455253,1.1670428893905191,60,20,40,40,9.159562437123752
2016,BAS,87.0,74.0,87,74,31.03448275862069,33.333333333333336,55.0,48.888888888888886,88.88888888888889,42.028985507246375,28.571428571428573,26.08695652173913,23.80952380952381,41.02564102564103,64.70588235294117,90.3225806451613,57.142857142857146,20.84418968212611,24.75247524752476,22.146951537258992,28.6607608129234,1.75,0.8421052631578947,15.633142261594582,11.724856696195936,6.666666666666667,5.0,76.75999999999999,113.34028139656073,96.40437727983326,16.93590411672747,51.44927536231884,49.20634920634921,56.552262090483616,53.16091954022989,2016_24_BAS_MIL,24,home_team,MIL,True,110.82002284388204,107.69258661638597,3.1274362274960623,52.88461538461539,56.56684373206982,73.54266666666665,31.749049429657795,70.58823529411765,1.3611111111111112,66,46,56,20,-1.6553721412452518,108.29905204793418,117.19728134501878,-8.898229297084598,52.46161990471149,56.431620347070776,74.23734439834026,32.53358925143954,67.75510204081633,1.227699530516432,40,13,26,27,3.879034402269284
2016,MIL,74.0,87.0,74,87,33.333333333333336,31.03448275862069,48.888888888888886,55.0,80.0,28.571428571428573,42.028985507246375,23.80952380952381,26.08695652173913,35.294117647058826,58.97435897435897,57.142857142857146,90.3225806451613,24.75247524752476,20.84418968212611,28.6607608129234,22.146951537258992,0.8421052631578947,1.75,11.724856696195936,15.633142261594582,5.0,6.666666666666667,76.75999999999999,96.40437727983326,113.34028139656073,-16.93590411672747,49.20634920634921,51.44927536231884,53.16091954022989,56.552262090483616,2016_24_BAS_MIL,24,away_team,BAS,False,108.29905204793418,117.19728134501878,-8.898229297084598,52.46161990471149,56.431620347070776,74.23734439834026,32.53358925143954,67.75510204081633,1.227699530516432,40,13,26,27,3.879034402269284,110.82002284388204,107.69258661638597,3.1274362274960623,52.88461538461539,56.56684373206982,73.54266666666665,31.749049429657795,70.58823529411765,1.3611111111111112,66,46,56,20,-1.6553721412452518
2016,DAR,77.0,72.0,77,72,43.75,43.333333333333336,53.333333333333336,40.74074074074074,66.66666666666667,26.229508196721312,52.63157894736842,19.672131147540984,29.82456140350877,24.24242424242424,74.28571428571429,35.483870967741936,66.66666666666667,11.961722488038278,17.942583732057418,31.39952153110048,19.437799043062203,1.375,1.3333333333333333,11.961722488038278,5.980861244019139,11.11111111111111,13.333333333333334,66.88,115.13157894736842,107.6555023923445,7.476076555023923,56.55737704918032,53.50877192982456,58.08690404345202,55.83126550868486,2016_24_DAR_PAO,24,home_team,PAO,True,111.4681096925115,111.13929520964274,0.3288144828687649,51.28608923884514,54.90310400355378,70.66755186721991,32.4032403240324,69.12350597609561,1.2805970149253731,73,33,53,40,-2.4173376188249875,108.31299942257904,104.02890830182356,4.284091120755491,52.209797657082,55.30615738715261,70.12179591836733,27.4582560296846,69.96124031007751,1.3660714285714286,93,33,63,60,6.672591742736273
2016,PAO,72.0,77.0,72,77,43.333333333333336,43.75,40.74074074074074,53.333333333333336,64.70588235294117,52.63157894736842,26.229508196721312,29.82456140350877,19.672131147540984,25.714285714285715,75.75757575757575,66.66666666666667,35.483870967741936,17.942583732057418,11.961722488038278,19.437799043062203,31.39952153110048,1.3333333333333333,1.375,5.980861244019139,11.961722488038278,13.333333333333334,11.11111111111111,66.88,107.6555023923445,115.13157894736842,-7.476076555023923,53.50877192982456,56.55737704918032,55.83126550868486,58.08690404345202,2016_24_DAR_PAO,24,away_team,DAR,False,108.31299942257904,104.02890830182356,4.284091120755491,52.209797657082,55.30615738715261,70.12179591836733,27.4582560296846,69.96124031007751,1.3660714285714286,93,33,63,60,6.672591742736273,111.4681096925115,111.13929520964274,0.3288144828687649,51.28608923884514,54.90310400355378,70.66755186721991,32.4032403240324,69.12350597609561,1.2805970149253731,73,33,53,40,-2.4173376188249875
2016,GAL,87.0,84.0,87,84,50.0,58.333333333333336,45.23809523809524,58.064516129032256,77.77777777777777,40.0,43.63636363636363,12.857142857142858,14.545454545454543,32.432432432432435,70.83333333333333,75.75757575757575,68.75,12.813211845102504,25.62642369020501,22.77904328018223,24.20273348519362,2.7777777777777777,1.2222222222222223,12.813211845102504,9.965831435079725,9.67741935483871,4.761904761904762,70.24000000000001,123.86104783599087,119.5899772209567,4.271070615034176,57.142857142857146,70.9090909090909,58.81557598702002,71.77033492822966,2016_24_GAL_RMD,24,home_team,RMD,True,109.4127637337514,115.47829008146468,-6.065526347713288,54.44858817261588,56.916370555911534,71.442,27.42409402546523,64.50381679389314,1.6277777777777778,53,20,36,33,13.966166846234389,118.16818738686024,107.56276399275906,10.605423394101194,56.67879417879418,60.01355818877457,72.91866666666667,33.83838383838384,70.9647495361781,1.6702702702702703,93,60,76,33,4.477090277504374
2016,RMD,84.0,87.0,84,87,58.333333333333336,50.0,58.064516129032256,45.23809523809524,75.0,43.63636363636363,40.0,14.545454545454543,12.857142857142858,29.166666666666668,67.56756756756756,68.75,75.75757575757575,25.62642369020501,12.813211845102504,24.20273348519362,22.77904328018223,1.2222222222222223,2.7777777777777777,9.965831435079725,12.813211845102504,4.761904761904762,9.67741935483871,70.24000000000001,119.5899772209567,123.86104783599087,-4.271070615034176,70.9090909090909,57.142857142857146,71.77033492822966,58.81557598702002,2016_24_GAL_RMD,24,away_team,GAL,False,118.16818738686024,107.56276399275906,10.605423394101194,56.67879417879418,60.01355818877457,72.91866666666667,33.83838383838384,70.9647495361781,1.6702702702702703,93,60,76,33,4.477090277504374,109.4127637337514,115.47829008146468,-6.065526347713288,54.44858817261588,56.916370555911534,71.442,27.42409402546523,64.50381679389314,1.6277777777777778,53,20,36,33,13.966166846234389
2016,KAZ,81.77777777777777,88.0,92,99,19.047619047619047,31.818181818181817,52.94117647058823,59.61538461538461,86.66666666666667,29.166666666666668,29.72972972972973,41.66666666666666,27.027027027027028,39.02439024390244,72.97297297297297,61.29032258064516,65.78947368421052,16.766467065868262,13.173652694610778,26.34730538922156,23.952095808383238,1.3571428571428572,2.272727272727273,7.18562874251497,9.580838323353293,1.9230769230769231,3.92156862745098,74.22222222222223,110.17964071856288,118.562874251497,-8.383233532934128,45.833333333333336,56.08108108108108,53.990610328638496,59.78260869565218,2016_24_KAZ_EFS,24,home_team,EFS,False,108.32366999462624,114.31022616926398,-5.986556174637741,51.65929203539823,56.15725987761725,70.42058091286307,31.683168316831683,69.09827760891591,1.245382585751979,33,20,26,13,6.0356306072297485,111.7573522240644,111.35837714670755,0.3989750773568374,50.931372549019606,54.79291278341911,73.96000000000001,32.98701298701299,69.11468812877264,1.5633802816901408,73,40,56,33,5.739365510725278
2016,EFS,88.0,81.77777777777777,99,92,31.818181818181817,19.047619047619047,59.61538461538461,52.94117647058823,80.0,29.72972972972973,29.166666666666668,27.027027027027028,41.66666666666666,27.027027027027028,60.97560975609756,65.78947368421052,61.29032258064516,13.173652694610778,16.766467065868262,23.952095808383238,26.34730538922156,2.272727272727273,1.3571428571428572,9.580838323353293,7.18562874251497,3.92156862745098,1.9230769230769231,74.22222222222223,118.562874251497,110.17964071856288,8.383233532934128,56.08108108108108,45.833333333333336,59.78260869565218,53.990610328638496,2016_24_KAZ_EFS,24,away_team,KAZ,True,111.7573522240644,111.35837714670755,0.3989750773568374,50.931372549019606,54.79291278341911,73.96000000000001,32.98701298701299,69.11468812877264,1.5633802816901408,73,40,56,33,5.739365510725278,108.32366999462624,114.31022616926398,-5.986556174637741,51.65929203539823,56.15725987761725,70.42058091286307,31.683168316831683,69.09827760891591,1.245382585751979,33,20,26,13,6.0356306072297485
2016,MTA,71.0,82.0,71,82,33.333333333333336,33.333333333333336,47.91666666666666,58.97435897435897,62.5,23.80952380952381,35.0,25.396825396825395,28.33333333333333,21.05263157894737,68.75,50.0,50.0,12.719050310910118,18.371961560203506,29.67778405879028,22.611644997173546,1.5555555555555556,1.1538461538461535,5.6529112492933855,4.239683436970039,5.128205128205129,2.083333333333333,70.76,100.3391746749576,115.8846806105144,-15.545505935556818,48.41269841269841,55.833333333333336,50.68532267275842,60.75874333135744,2016_24_MTA_OLY,24,home_team,OLY,False,105.83852504227212,113.43394247375514,-7.595417431483014,54.266958424507656,57.25172170918766,73.42273858921162,26.1569416498994,69.0497737556561,1.24,40,26,33,14,3.011527638023466,109.06071575176328,103.8828973392544,5.17781841250887,51.42857142857143,55.38604404351287,71.16215767634854,33.113207547169814,71.38836772983115,1.1875,73,53,63,20,-1.9566004915703128
2016,OLY,82.0,71.0,82,71,33.333333333333336,33.333333333333336,58.97435897435897,47.91666666666666,88.23529411764706,35.0,23.80952380952381,28.33333333333333,25.396825396825395,31.25,78.94736842105263,50.0,50.0,18.371961560203506,12.719050310910118,22.611644997173546,29.67778405879028,1.1538461538461535,1.5555555555555556,4.239683436970039,5.6529112492933855,2.083333333333333,5.128205128205129,70.76,115.8846806105144,100.3391746749576,15.545505935556818,55.833333333333336,48.41269841269841,60.75874333135744,50.68532267275842,2016_24_MTA_OLY,24,away_team,MTA,True,109.06071575176328,103.8828973392544,5.17781841250887,51.42857142857143,55.38604404351287,71.16215767634854,33.113207547169814,71.38836772983115,1.1875,73,53,63,20,-1.9566004915703128,105.83852504227212,113.43394247375514,-7.595417431483014,54.266958424507656,57.25172170918766,73.42273858921162,26.1569416498994,69.0497737556561,1.24,40,26,33,14,3.011527638023466
2016,RED,74.0,60.0,74,60,43.75,31.03448275862069,51.282051282051285,48.48484848484848,86.66666666666667,29.09090909090909,46.774193548387096,27.272727272727277,4.838709677419355,17.24137931034483,69.44444444444444,40.74074074074074,60.0,22.5479143179256,23.957158962795944,23.957158962795944,28.184892897406996,0.6875,0.8823529411764706,15.501691093573848,12.683201803833146,3.0303030303030303,10.256410256410255,70.96,104.28410372040588,84.55467869222097,19.72942502818489,55.45454545454545,47.58064516129032,60.06493506493506,47.37839545167404,2016_24_RED_BAM,24,home_team,BAM,True,103.33632723326224,103.10242880131732,0.2338984319449082,49.94541484716157,53.76789017622433,70.96033195020746,26.456542502387773,71.32116004296455,1.3573407202216066,66,40,53,26,3.2656665059443384,111.78160383517697,113.32052453879017,-1.5389207036132009,56.93593314763231,60.122200818685286,70.88793388429751,23.95273899033297,70.98039215686275,1.4586666666666666,40,26,33,14,14.91010062657054
2016,BAM,60.0,74.0,60,74,31.03448275862069,43.75,48.48484848484848,51.282051282051285,33.333333333333336,46.774193548387096,29.09090909090909,4.838709677419355,27.272727272727277,30.55555555555556,82.75862068965517,60.0,40.74074074074074,23.957158962795944,22.5479143179256,28.184892897406996,23.957158962795944,0.8823529411764706,0.6875,12.683201803833146,15.501691093573848,10.256410256410255,3.0303030303030303,70.96,84.55467869222097,104.28410372040588,-19.72942502818489,47.58064516129032,55.45454545454545,47.37839545167404,60.06493506493506,2016_24_RED_BAM,24,away_team,RED,False,111.78160383517697,113.32052453879017,-1.5389207036132009,56.93593314763231,60.122200818685286,70.88793388429751,23.95273899033297,70.98039215686275,1.4586666666666666,40,26,33,14,14.91010062657054,103.33632723326224,103.10242880131732,0.2338984319449082,49.94541484716157,53.76789017622433,70.96033195020746,26.456542502387773,71.32116004296455,1.3573407202216066,66,40,53,26,3.2656665059443384
2016,ZAL,67.0,76.0,67,76,40.0,42.85714285714285,45.94594594594594,57.142857142857146,90.0,35.08771929824562,50.0,17.54385964912281,16.071428571428573,28.125,85.18518518518519,76.0,78.57142857142857,21.315468940316684,13.702801461632154,30.45066991473812,25.883069427527403,1.3571428571428572,2.4444444444444446,6.090133982947624,15.22533495736906,10.714285714285714,13.513513513513514,65.68,102.0097442143727,115.71254567600486,-13.702801461632165,50.87719298245614,60.71428571428572,54.56026058631922,63.37558372248165,2016_24_ZAL_FNR,24,home_team,FNR,False,112.2736610768716,114.2324781424681,-1.958817065596492,54.255319148936174,58.33118211243273,69.77000000000001,34.332988624612206,72.18124341412013,1.396088019559902,40,53,46,-13,-8.140258798500781,108.90900428775608,106.90805145307289,2.00095283468319,53.78917378917379,57.5401220273454,69.38842975206612,28.29015544041451,70.57057057057057,1.374331550802139,73,46,60,27,3.5570651401913125
2016,FNR,76.0,67.0,76,67,42.85714285714285,40.0,57.142857142857146,45.94594594594594,88.88888888888889,50.0,35.08771929824562,16.071428571428573,17.54385964912281,14.814814814814817,71.875,78.57142857142857,76.0,13.702801461632154,21.315468940316684,25.883069427527403,30.45066991473812,2.4444444444444446,1.3571428571428572,15.22533495736906,6.090133982947624,13.513513513513514,10.714285714285714,65.68,115.71254567600486,102.0097442143727,13.702801461632165,60.71428571428572,50.87719298245614,63.37558372248165,54.56026058631922,2016_24_ZAL_FNR,24,away_team,ZAL,True,108.90900428775608,106.90805145307289,2.00095283468319,53.78917378917379,57.5401220273454,69.38842975206612,28.29015544041451,70.57057057057057,1.374331550802139,73,46,60,27,3.5570651401913125,112.2736610768716,114.2324781424681,-1.958817065596492,54.255319148936174,58.33118211243273,69.77000000000001,34.332988624612206,72.18124341412013,1.396088019559902,40,53,46,-13,-8.140258798500781
2016,BAR,70.0,62.0,70,62,31.03448275862069,55.55555555555556,58.064516129032256,37.83783783783784,70.0,48.333333333333336,32.72727272727273,16.666666666666668,9.090909090909092,17.647058823529413,83.33333333333333,55.55555555555556,70.83333333333333,17.069701280227594,25.60455192034139,22.759601706970123,21.33712660028449,1.25,0.9444444444444444,18.492176386913226,4.267425320056899,5.405405405405405,0.0,70.30000000000001,99.5732574679943,88.19345661450923,11.379800853485063,52.5,52.72727272727273,54.34782608695652,54.19580419580419,2016_25_BAR_KAZ,25,home_team,KAZ,True,101.93587704847788,106.7446222992468,-4.808745250768922,51.89764232317424,55.190653935781896,69.72082987551866,28.629441624365484,71.3035019455253,1.1670428893905191,60,20,40,40,9.159562437123752,108.32366999462624,114.31022616926398,-5.986556174637741,51.65929203539823,56.15725987761725,70.42058091286307,31.683168316831683,69.09827760891591,1.245382585751979,33,20,26,13,6.0356306072297485
2016,KAZ,62.0,70.0,62,70,55.55555555555556,31.03448275862069,37.83783783783784,58.064516129032256,80.0,32.72727272727273,48.333333333333336,9.090909090909092,16.666666666666668,16.666666666666668,82.3529411764706,70.83333333333333,55.55555555555556,25.60455192034139,17.069701280227594,21.33712660028449,22.759601706970123,0.9444444444444444,1.25,4.267425320056899,18.492176386913226,0.0,5.405405405405405,70.30000000000001,88.19345661450923,99.5732574679943,-11.379800853485063,52.72727272727273,52.5,54.19580419580419,54.34782608695652,2016_25_BAR_KAZ,25,away_team,BAR,False,108.32366999462624,114.31022616926398,-5.986556174637741,51.65929203539823,56.15725987761725,70.42058091286307,31.683168316831683,69.09827760891591,1.245382585751979,33,20,26,13,6.0356306072297485,101.93587704847788,106.7446222992468,-4.808745250768922,51.89764232317424,55.190653935781896,69.72082987551866,28.629441624365484,71.3035019455253,1.1670428893905191,60,20,40,40,9.159562437123752
2016,CSK,85.0,69.0,85,69,26.31578947368421,36.36363636363637,54.16666666666666,47.22222222222222,75.0,28.35820895522388,37.93103448275862,35.82089552238806,31.03448275862069,38.46153846153846,61.76470588235294,54.83870967741935,68.0,11.309018942606729,25.445292620865136,26.858919988690975,33.92705682782018,2.125,0.9444444444444444,9.895391574780886,7.068136839129204,5.555555555555555,8.333333333333334,70.74000000000001,120.15832626519648,97.54028837998302,22.61803788521345,50.0,50.0,54.79628674574523,52.33616504854369,2016_25_CSK_GAL,25,home_team,GAL,True,116.12645767747084,105.83957788320843,10.286879794262404,57.454445057979015,62.32864976010966,74.56769714002314,30.439442658092176,69.86434108527132,1.4036697247706422,93,53,73,40,12.91960549830955,109.4127637337514,115.47829008146468,-6.065526347713288,54.44858817261588,56.916370555911534,71.442,27.42409402546523,64.50381679389314,1.6277777777777778,53,20,36,33,13.966166846234389
2016,GAL,69.0,85.0,69,85,36.36363636363637,26.31578947368421,47.22222222222222,54.16666666666666,61.11111111111112,37.93103448275862,28.35820895522388,31.03448275862069,35.82089552238806,38.23529411764706,61.53846153846154,68.0,54.83870967741935,25.445292620865136,11.309018942606729,35.34068419564602,26.858919988690975,0.9444444444444444,2.125,7.068136839129204,9.895391574780886,8.333333333333334,5.555555555555555,70.74000000000001,97.54028837998302,120.15832626519648,-22.61803788521345,50.0,50.0,52.33616504854369,54.79628674574523,2016_25_CSK_GAL,25,away_team,CSK,False,109.4127637337514,115.47829008146468,-6.065526347713288,54.44858817261588,56.916370555911534,71.442,27.42409402546523,64.50381679389314,1.6277777777777778,53,20,36,33,13.966166846234389,116.12645767747084,105.83957788320843,10.286879794262404,57.454445057979015,62.32864976010966,74.56769714002314,30.439442658092176,69.86434108527132,1.4036697247706422,93,53,73,40,12.91960549830955
